date,avg_co,co_resid,wind_power_dir_avg,power_norm,speed_norm
09oct2004,1.170833,.9081416,321.997,7.208779,14.28451
10oct2004,1.033333,.9417759,57.60647,30.79883,28.86479
11oct2004,1.041667,.9058135,74.29385,23.97661,30.12549
12oct2004,1.054167,.944881,76.13871,33.15175,39.27995
13oct2004,.6708333,.5274394,20.71894,20.54421,32.3753
14oct2004,.6304348,.5213969,1.716917,38.12562,42.73792
15oct2004,.7583333,.6839393,284.633,85.96438,57.37882
16oct2004,.7458333,.6622823,276.5068,212.6345,83.19917
17oct2004,1.083333,1.056414,265.7573,30.17305,33.59295
18oct2004,1.343478,1.272263,94.34605,97.40831,54.99467
19oct2004,.8833333,.8386856,87.72168,51.0927,50.73088
20oct2004,.7708333,.7214646,43.69337,23.7899,38.77378
21oct2004,1.216667,1.107629,91.90153,34.54008,41.55085
22oct2004,1.475,1.306581,144.0901,40.13001,46.96326
23oct2004,1.133333,.8279409,214.3234,64.95332,44.95347
24oct2004,1.329167,1.208222,270.2607,21.77585,33.63839
25oct2004,1.729167,1.43611,63.42331,3.661439,7.412211
26oct2004,.8041667,.6654937,29.42348,13.86519,30.26962
27oct2004,1.008696,.8653016,59.63933,16.36651,26.75879
28oct2004,1.741667,1.632629,155.1785,17.3577,32.26101
29oct2004,1.241667,.9454312,203.5344,66.69313,53.09438
30oct2004,.95,.6873082,246.7359,359.6794,89.42784
31oct2004,.975,.8834426,256.983,29.82467,27.31691
01nov2004,.9083333,.7300516,71.04039,65.41092,50.67211
02nov2004,.5863636,.4346493,343.8631,52.75437,49.90583
03nov2004,.8854167,.7289814,98.21349,44.15484,35.35088
04nov2004,.6272727,.4758063,308.7735,54.95812,37.58091
05nov2004,1.0125,.8310394,245.51,66.15775,49.64021
06nov2004,1.208333,.9236905,245.5862,33.7087,42.91117
07nov2004,.675,.476376,338.8552,58.04328,45.03999
08nov2004,.825,.6467184,310.8573,6.724109,22.45269
09nov2004,1.256522,1.104807,190.1332,44.81237,42.3637
10nov2004,1.1625,.9120395,212.0294,52.62659,50.87438
11nov2004,.5604167,.4089503,44.70729,215.0934,78.79272
12nov2004,.8166667,.635206,51.65966,64.11373,54.22215
13nov2004,1.5375,1.346882,91.758,20.94835,30.33436
14nov2004,1.8125,1.678514,134.2479,7.295096,25.39797
15nov2004,1.870833,1.692552,189.621,5.682619,21.39376
16nov2004,1.5,1.283648,207.1602,19.18167,36.34413
17nov2004,1.478261,1.2278,240.8206,15.53335,34.1005
18nov2004,.8625,.6170083,46.7096,4.712971,7.082395
19nov2004,1.221739,.9756405,127.4956,7.807014,16.85965
20nov2004,.8083333,.6177158,268.3546,64.01415,48.8204
21nov2004,.7666667,.6326807,331.3553,7.248782,21.28609
22nov2004,1.483333,1.305052,199.7949,7.853887,20.19283
23nov2004,.9782609,.8265466,336.1319,16.21989,20.00796
24nov2004,.7,.5717384,37.9324,301.1928,81.1786
25nov2004,1.2625,1.188201,283.6635,18.77336,26.09232
26nov2004,1.395833,1.214373,180.1274,25.0105,39.85508
27nov2004,1.0125,.8218825,222.2096,109.9757,55.8623
28nov2004,1.154167,1.048354,283.7214,42.03075,37.38935
29nov2004,1.679167,1.529059,148.8381,1.607989,10.5401
30nov2004,.925,.8014594,5.437322,23.42848,21.32587
01dec2004,1.245833,1.196827,264.1314,60.50554,50.0333
02dec2004,1.208696,1.115664,261.5199,30.57439,30.9752
03dec2004,1.279167,1.205135,223.906,13.44978,21.41363
04dec2004,1.333333,1.201151,237.8949,52.3779,45.20271
05dec2004,1.741667,1.637942,98.21615,36.67337,33.74062
07dec2004,1.05,.9285472,296.9702,54.91859,32.23664
08dec2004,.9409091,.842909,205.6449,13.41745,24.51897
09dec2004,1.054167,.9329618,175.979,13.17998,28.57086
10dec2004,.5479167,.4248912,11.88186,38.46967,31.45082
11dec2004,.4395833,.3563942,325.731,84.70844,52.32
12dec2004,.54375,.4681991,272.783,323.7879,79.16529
13dec2004,.5270833,.5127128,309.7241,215.7015,82.25398
14dec2004,.9333333,.9455302,309.6241,46.69638,42.06319
15dec2004,1.073913,1.024906,207.8025,103.6884,60.94773
16dec2004,.8125,.7194687,256.401,85.54479,47.17886
17dec2004,1.208333,1.134301,249.5863,8.529156,19.43949
18dec2004,.8375,.7053176,316.2565,82.27566,40.37843
19dec2004,.6958333,.7257584,334.6317,180.1114,70.29974
20dec2004,1.066667,1.052296,181.903,126.767,64.9789
21dec2004,1.0375,.9932142,263.2513,108.5484,60.734
22dec2004,.8043478,.8118237,326.2172,49.2118,43.89295
23dec2004,.7708333,.783278,317.9813,115.8921,65.93687
24dec2004,1.120833,1.103284,259.0846,28.49996,35.88883
25dec2004,1.25,1.223294,182.1437,34.5246,40.67553
26dec2004,1.0625,1.092425,335.4793,15.84192,30.13819
27dec2004,1.3875,1.373129,177.339,31.84189,38.96672
28dec2004,1.056522,.9632427,207.6863,44.50865,47.28635
29dec2004,1.258333,1.160333,95.683,3.047408,11.35546
30dec2004,.9375,.7516571,191.257,113.0656,50.24751
31dec2004,.5166667,.3008295,241.1531,126.3335,59.78817
01jan2005,.46875,.5136787,86.33047,51.16735,41.25855
02jan2005,.3333333,.3420819,239.3705,15.55762,16.96256
03jan2005,.3125,.4187579,35.34194,78.83061,57.03212
04jan2005,.2717391,.4045644,38.21404,79.46354,55.04836
05jan2005,.2604167,.4450035,58.01527,274.3524,91.03897
06jan2005,.71875,.9083057,276.1949,18.28086,24.56449
07jan2005,1.108333,1.267895,201.4705,13.23528,28.66302
08jan2005,1.058333,1.208738,218.9978,7.386559,18.13883
09jan2005,.8375,.9880535,216.5803,44.11057,44.16612
10jan2005,1.0375,1.143758,64.78262,12.2706,10.13809
11jan2005,.8958333,1.028659,83.46818,31.88954,43.8964
12jan2005,1.1375,1.094412,200.2449,113.093,48.84906
13jan2005,.6416667,.6975728,316.5913,70.96107,51.84455
14jan2005,.4521739,.6117355,310.3374,47.06727,45.62912
15jan2005,.3,.4504046,301.6318,14.63541,33.30218
16jan2005,.3166667,.5237028,311.2727,47.92469,49.56268
17jan2005,.4416667,.6044071,320.4515,36.30793,45.52137
18jan2005,.925,1.114308,196.3905,171.4877,63.43954
19jan2005,.5760869,.7041912,284.4417,39.0456,32.75003
20jan2005,1.016667,1.206222,91.97456,37.5153,39.62721
21jan2005,1.013044,1.172605,125.2384,53.16386,47.70349
22jan2005,.7333333,.8837379,.4134541,191.41,56.343
23jan2005,.85,1.057036,282.7107,16.44321,18.49316
24jan2005,1.020833,1.127091,236.738,47.12239,37.8047
25jan2005,1.4375,1.521332,234.419,19.25179,24.88343
26jan2005,.4045455,.5326498,4.557653,116.9751,63.61219
27jan2005,1.147917,1.337472,109.2424,28.52683,41.42793
28jan2005,1.425,1.584561,132.3456,36.14972,44.42703
29jan2005,1.058333,1.152255,44.05276,3.57493,12.31982
30jan2005,.6,.7505535,55.53017,19.92793,31.52601
31jan2005,1.708333,1.814591,111.7441,2.857797,12.30651
01feb2005,1.120833,1.106243,85.92458,8.382522,22.44143
02feb2005,1.613043,1.593732,96.41045,4.46231,15.76692
03feb2005,1.608333,1.544997,255.4747,25.60932,27.9215
04feb2005,1.545833,1.42433,203.385,16.80128,29.61968
05feb2005,1.1375,.9422013,189.2154,26.3093,36.94825
06feb2005,1.020833,.9749778,196.6264,29.76068,42.07999
07feb2005,.7979167,.7077654,20.62754,8.130437,4.681684
08feb2005,.326087,.3114964,21.40268,71.5793,56.44328
09feb2005,.5416667,.5788378,328.898,23.76369,39.60213
10feb2005,.6958333,.6814907,301.702,33.34466,38.15486
11feb2005,.8625,.7691698,273.4606,60.86374,52.62206
12feb2005,1.129167,.998506,263.6178,5.117687,2.713443
16feb2005,.525,.5056885,282.493,58.42487,50.34455
17feb2005,.4645833,.5067233,305.2829,111.4603,62.6272
18feb2005,.8913044,.9034501,313.9396,23.06363,29.17843
19feb2005,1.091667,.9891796,234.058,20.65527,33.2285
20feb2005,.8958333,.8989711,162.6185,25.43631,25.96375
21feb2005,.6291667,.5880088,313.9272,14.60562,31.97283
22feb2005,.7541667,.7395762,304.3875,19.8094,29.86075
23feb2005,1.4,1.380688,313.2758,2.597425,9.446548
24feb2005,1.4,1.385657,151.0274,3.367305,13.83819
25feb2005,.9291667,.8358365,318.7507,9.258013,12.69338
26feb2005,.8458334,.7923396,78.67367,47.48465,41.35302
27feb2005,1.2375,1.191644,150.2861,36.9089,42.47942
28feb2005,.7625,.7213421,309.9391,58.53437,46.88504
01mar2005,.6791667,.961941,318.731,139.2213,69.3608
02mar2005,.6826087,.9606621,324.3498,45.23508,46.89979
03mar2005,1.3125,1.53904,249.7989,6.104586,15.25567
04mar2005,2.041667,2.189219,189.176,5.677465,12.43935
05mar2005,.9,1.038395,330.6063,11.64932,18.61855
06mar2005,.8833333,.9561611,245.801,123.2728,68.81577
07mar2005,.6583334,.7162527,297.9541,102.2963,39.52752
08mar2005,.7208334,1.003608,333.3077,49.90331,43.83635
09mar2005,.7568182,1.034872,315.7666,31.30981,37.35418
10mar2005,.9083334,1.134873,241.7245,52.77269,41.69773
11mar2005,.4854167,.6819621,273.374,109.3645,57.14738
12mar2005,.3166667,.5040551,316.9435,75.66776,50.53548
13mar2005,.6770834,.9211034,317.5739,10.55996,15.50747
14mar2005,1.175,1.374724,254.3847,6.033465,15.6443
15mar2005,.8479167,1.025215,288.7058,13.10644,14.16183
16mar2005,1.004348,1.148752,255.4029,49.35583,30.07967
17mar2005,.5340909,.7606304,69.0123,52.76307,39.31869
18mar2005,.7395833,.8589618,86.44418,26.54958,34.83072
19mar2005,.60625,.7164715,251.6823,19.66218,19.73849
20mar2005,.3770833,.57211,328.9311,27.3038,34.29604
21mar2005,.475,.6747243,44.3151,34.27737,36.42562
22mar2005,.3916667,.5689651,56.42646,151.1957,67.55145
23mar2005,.2717391,.4443165,43.48272,129.1848,66.34929
24mar2005,1.195833,1.345206,80.35484,1.575409,4.279731
30mar2005,.475,.3975623,179.6176,141.3151,63.19118
31mar2005,.38125,.4659846,262.2179,224.253,64.91222
01apr2005,1.045833,1.439409,349.0582,24.49078,12.99836
02apr2005,.2875,.6719191,19.80783,105.5026,58.30108
03apr2005,.8229167,1.263967,89.44305,7.737573,11.37319
04apr2005,1.079167,1.446534,111.1185,21.36154,29.36408
05apr2005,.3708333,.6369523,202.9371,76.70755,57.72902
06apr2005,.4659091,.727307,200.5385,26.12835,37.30095
07apr2005,.5541667,1.042375,17.96155,178.0579,75.87622
08apr2005,.6456522,1.039228,54.71106,29.4239,33.77081
09apr2005,.925,1.280032,113.1977,18.71852,30.87484
10apr2005,.7958333,1.079681,101.1377,35.15321,36.51548
11apr2005,.7104167,.9499682,111.2378,130.2791,66.72623
12apr2005,.3583333,.7816557,86.23068,69.02304,51.82992
13apr2005,.25,.6686014,34.98789,177.867,73.02464
14apr2005,.25,.6441829,40.68848,35.2885,41.84162
15apr2005,.5770833,.9412721,87.40898,10.10141,21.44546
16apr2005,1.15,1.419916,196.451,16.03796,22.80843
17apr2005,.6875,.9713472,227.9898,7.577617,6.116418
18apr2005,.9645833,1.12293,203.1883,5.747951,12.29216
19apr2005,.36875,.6348689,213.5965,89.27274,55.78832
20apr2005,.276087,.5801855,10.53791,74.59727,29.15945
21apr2005,.25,.6735702,55.99633,59.24643,47.71733
22apr2005,.25,.708214,27.56406,144.0092,62.84679
23apr2005,.25,.7272307,357.6083,196.3097,77.70555
24apr2005,.25,.7556887,326.2682,142.3704,68.75312
25apr2005,.4520833,.819451,244.1189,96.66511,58.53196
26apr2005,.4125,.8358223,257.3503,69.03419,54.80957
27apr2005,.2869565,.7055579,277.0057,119.515,62.40545
28apr2005,.6479167,1.071487,81.13695,10.61982,12.27669
29apr2005,.6804348,1.138649,87.93125,23.2982,37.83939
30apr2005,.525,.9094191,283.4954,46.24332,34.08671
01may2005,.3270833,.8845385,274.2062,103.1413,56.40632
02may2005,.2958333,.8371664,288.6261,52.7413,49.49057
03may2005,.575,1.114727,308.566,11.55997,10.99505
04may2005,.9375,1.407868,160.5206,8.073014,20.09031
05may2005,1.017391,1.463341,165.2718,14.16691,26.67407
06may2005,.7520834,1.082923,220.3385,39.95184,42.9406
07may2005,.5333334,.969519,52.09942,20.04076,27.87603
08may2005,.7625,1.016909,174.4624,41.19029,40.72778
09may2005,.4666667,.7579847,192.2046,89.6816,57.52371
10may2005,.4541667,.6908476,262.4595,66.1088,39.38848
11may2005,.25,.6909806,21.11203,132.1646,59.57611
12may2005,.34375,.8190867,70.21809,100.6603,59.44296
13may2005,.7043478,1.035188,181.5825,11.15113,13.06435
14may2005,.2875,.6942983,272.6068,93.87141,56.50119
15may2005,.28125,.7740672,285.0883,30.12686,40.44706
16may2005,.6041667,1.052688,94.75445,20.46315,25.08373
18may2005,.6916667,1.004831,149.2011,47.09496,49.54861
19may2005,.6520833,1.012917,105.715,16.23205,20.79927
20may2005,.25,.6659552,34.08173,63.92311,53.1818
21may2005,1.045833,1.367516,134.805,5.558828,12.64013
22may2005,.5625,.8981137,283.9408,67.08852,38.59038
23may2005,.25,.6691342,345.2745,53.00586,40.21989
24may2005,.25,.6957015,33.02512,54.21163,45.40374
25may2005,.58125,1.022231,84.33193,13.65465,28.28117
26may2005,.6,.9608339,298.6238,20.65566,23.83856
27may2005,.40625,.7370897,270.493,53.87221,44.34069
28may2005,.41875,.8255483,282.1104,25.36232,32.66959
29may2005,.6854167,1.063731,260.4162,9.394731,13.17685
30may2005,.4916667,.8256853,63.93674,19.39404,24.27201
31may2005,.2854167,.6460027,49.33083,22.81122,28.69499
01jun2005,.325,.6025016,68.47579,40.26373,38.52391
02jun2005,.2763158,.6014869,100.3764,19.29343,32.19131
04jun2005,1.045833,1.207948,168.0045,44.61946,39.77661
05jun2005,.5583333,.6912442,225.2979,54.58131,42.57836
06jun2005,.6395833,.7281985,258.0981,58.66965,48.74516
07jun2005,1.004167,1.119349,176.0664,34.85021,36.8948
08jun2005,.9931818,1.103643,191.3124,25.00725,33.55917
09jun2005,1.008333,1.123764,200.992,8.479531,21.26413
10jun2005,1.195833,1.28127,195.6027,28.99762,38.72509
11jun2005,.7708333,.8471126,189.2529,78.95348,56.69883
12jun2005,.8666667,1.085413,198.1843,26.75449,33.87015
13jun2005,.7583333,.8469485,209.7666,32.55897,30.77807
14jun2005,.5270833,.809306,237.657,162.6868,69.05614
15jun2005,.3041667,.624369,297.6544,91.77389,51.37755
16jun2005,.4847826,.7672531,356.8399,16.72026,19.61749
17jun2005,.2604167,.6407091,35.49718,51.4974,47.45467
18jun2005,.25,.6211355,51.17069,20.04333,29.17768
19jun2005,.8583333,1.158284,88.66483,11.06747,22.26156
20jun2005,1.233333,1.407784,100.7094,9.624966,15.11278
21jun2005,.5416667,.6568493,13.9649,8.678915,8.772272
22jun2005,.3979167,.5942138,72.12597,19.00147,32.16303
23jun2005,.9916667,1.107097,203.3188,39.88569,41.09462
24jun2005,.9458333,1.03127,238.2765,76.77218,54.19094
25jun2005,.63125,.7075293,79.92525,14.61839,16.86127
26jun2005,.9354167,1.068328,74.32311,13.94224,24.59537
27jun2005,1.243478,1.332093,190.8367,21.26521,34.0769
28jun2005,.8875,1.002683,285.5787,8.383292,19.44329
29jun2005,1.072917,1.183378,90.79472,18.36065,23.50774
30jun2005,.6979167,.8133471,246.2315,42.76541,42.70132
01jul2005,.25,.64088,327.1595,40.51664,38.1686
02jul2005,.4854167,.9098404,73.66975,26.62382,38.37351
03jul2005,.9583333,1.315483,184.8424,36.71672,39.66411
04jul2005,.6229167,.8499357,260.1316,34.47203,32.05354
05jul2005,.3354167,.6748386,7.519046,12.79642,14.52786
06jul2005,.25,.6659054,46.65033,25.90474,35.75217
07jul2005,.3347826,.7556568,55.67253,29.89263,39.98525
08jul2005,.53125,.8409256,83.68115,18.76886,25.20988
09jul2005,1.320833,1.535516,92.81149,15.68785,22.03939
10jul2005,1.039583,1.310898,85.88402,20.31371,22.15856
11jul2005,.6145833,.8416023,73.73014,36.05748,34.66618
12jul2005,.2854167,.6248386,37.0055,85.86636,54.79551
13jul2005,.25,.5847009,32.51575,71.38166,53.19194
14jul2005,.25,.5896698,31.44558,56.08303,49.88833
15jul2005,.2934783,.6031538,43.59303,20.56334,32.11337
16jul2005,.5541667,.7688497,69.50401,12.85543,22.274
17jul2005,.91875,1.190065,219.5774,31.56909,36.80301
18jul2005,.5125,.7395189,247.1665,66.10819,47.29258
19jul2005,.6375,.8910863,76.09126,2.764952,2.844865
20jul2005,1.119048,1.367913,234.5145,54.92127,37.73098
21jul2005,.7108696,.9647037,41.10714,14.31724,3.306629
22jul2005,.2958333,.6055089,37.70546,20.57289,32.21938
23jul2005,1.09375,1.394269,171.6064,11.77352,17.35027
24jul2005,.4520833,.7233979,242.3375,83.58629,54.36377
25jul2005,.9125,1.139519,166.3047,14.35229,21.02908
26jul2005,.4041667,.7435886,316.7779,30.69757,26.62052
27jul2005,.2604167,.7190227,16.56062,33.16391,36.56499
28jul2005,.8520833,1.272958,243.6438,6.510738,19.87713
29jul2005,.58125,.8909256,45.39369,19.50891,9.622973
30jul2005,.8979167,1.198435,89.39494,8.060355,18.03079
31jul2005,.9854167,1.256731,217.483,17.91598,33.04234
01aug2005,1.041667,1.134809,201.2233,11.87421,26.1039
02aug2005,1.066667,1.186377,209.0397,28.40854,36.20192
03aug2005,.8583333,.9733226,204.3547,56.3326,50.83574
04aug2005,.5369565,.6569147,235.5687,47.62966,39.55738
05aug2005,.3229167,.4987161,34.59276,19.38222,28.68219
06aug2005,.8645833,1.031226,76.36249,8.992637,17.76543
07aug2005,1.245833,1.383272,121.1241,8.69119,10.73583
08aug2005,1.166667,1.259809,210.4858,8.876059,21.93439
09aug2005,.95,1.06971,203.5671,22.8201,34.02012
10aug2005,.4270833,.5420726,73.84251,14.04521,11.93474
11aug2005,1.186957,1.473955,144.0547,19.46815,24.57981
12aug2005,.5375,.7132995,266.1104,15.81876,23.93617
13aug2005,.25,.497847,21.60113,31.0073,38.59434
14aug2005,.325,.6721792,357.4058,12.00958,28.94897
15aug2005,.8333334,1.093516,87.88808,7.507499,11.91847
16aug2005,.7145833,.9201292,77.66104,10.26459,13.35521
17aug2005,.9521739,1.152999,102.3048,10.10199,18.84011
18aug2005,.9458333,1.151627,175.3106,49.9347,43.60868
19aug2005,.6125,.7024639,278.3363,15.77541,21.5887
20aug2005,.4875,.6541426,260.3316,32.31855,31.55044
21aug2005,.30625,.5295241,294.3042,19.40607,33.49787
22aug2005,.25,.5528836,19.28198,41.5429,43.74183
23aug2005,.25,.579451,51.09569,49.59874,44.02589
24aug2005,.7,.9820293,93.52515,31.15994,36.62473
25aug2005,1.0625,1.268294,114.4564,18.52454,33.12492
26aug2005,1.458333,1.634133,140.9513,5.493101,18.23389
27aug2005,.6708333,.8374759,290.4928,17.952,30.54344
28aug2005,.6583334,.7957719,91.36129,4.111611,4.422151
29aug2005,.7979167,.9768951,76.75215,10.50496,18.07677
30aug2005,.5479167,.7534625,17.62787,68.22511,42.91999
31aug2005,.65,.9320293,358.4303,13.24265,17.82221
01sep2005,.7125,.785181,295.9159,15.1978,20.66614
02sep2005,.4770833,.5197702,292.7023,38.47506,35.51788
03sep2005,.4208333,.5355678,65.72073,14.29548,14.60396
04sep2005,1.154167,1.244328,97.44664,8.632008,21.44085
05sep2005,.8083333,.8541992,165.2264,15.4411,29.30954
06sep2005,1.141667,1.2141,152.4096,10.88806,26.29105
07sep2005,1.08913,1.071007,32.4497,7.532209,10.64514
08sep2005,.25,.3226811,35.69534,21.76853,34.04871
09sep2005,.6978261,.740513,87.93844,12.849,21.7937
10sep2005,1.133333,1.081028,134.8657,28.81777,37.21026
11sep2005,.9958333,1.000159,199.1624,20.12746,36.15101
12sep2005,.9541667,.9141969,210.36,36.67316,42.13653
13sep2005,.7782609,.7648585,212.7316,45.36031,43.08536
14sep2005,.3847826,.5336994,12.13228,12.2552,17.6524
15sep2005,.3541667,.5507529,55.18802,77.95879,55.26659
16sep2005,.4083333,.6600409,43.87245,65.20894,46.4045
17sep2005,1.05,1.207435,96.65723,5.850681,11.23081
18sep2005,1.129167,1.219328,198.7887,16.57127,30.96373
19sep2005,.7826087,.8284746,213.3359,49.65063,38.30339
20sep2005,1.129167,1.2016,126.8477,2.394874,2.92103
21sep2005,1.125,1.106877,187.2943,35.02175,41.10751
22sep2005,.6166667,.6035122,321.5022,21.39785,12.14933
23sep2005,.35,.6017075,54.50586,146.3674,69.4623
24sep2005,1.425,1.582435,120.7079,12.10709,25.84334
25sep2005,.9416667,1.155733,182.4849,32.45921,39.71915
26sep2005,.5979167,.8528032,349.2952,18.7802,24.48836
27sep2005,1.445833,1.642172,190.9058,7.656143,20.00836
28sep2005,.7270833,.9187007,299.3696,70.69291,28.12811
29sep2005,.6304348,.9121365,296.7801,17.68397,24.49548
30sep2005,.8958333,1.062425,209.5792,38.25872,43.07421
01oct2005,1.058333,1.176758,185.1376,13.72034,31.15041
02oct2005,.7729167,.8667684,171.0817,30.42681,37.98116
03oct2005,.8,.8495561,193.3816,45.61996,49.13274
04oct2005,.9217392,.9120271,185.8734,31.30344,41.51018
05oct2005,.8958333,.9672358,197.5837,47.17699,47.44757
06oct2005,.25,.4502764,284.124,50.99111,48.01783
07oct2005,.25,.5994231,352.6231,95.12078,62.92692
08oct2005,.2645833,.5402115,48.61089,67.0574,52.53563
09oct2005,.25,.5822597,51.24796,39.21398,38.41524
10oct2005,.3354167,.5939934,29.67029,36.74601,37.31042
11oct2005,.3375,.6520314,67.01138,27.30336,31.78251
12oct2005,1.254545,1.534969,123.1682,4.267549,17.62427
13oct2005,1.275,1.475276,172.9044,2.903516,7.507032
14oct2005,.9333333,1.103616,254.3489,16.44212,29.5293
15oct2005,.3895833,.6358241,303.4952,49.62218,45.47565
16oct2005,.66875,1.00101,1.04924,4.794826,11.62934
17oct2005,.8520833,.9828439,232.4648,27.16043,31.41744
18oct2005,.8520833,1.052112,196.0823,11.56142,16.5198
19oct2005,.3586957,.6391188,10.15257,71.72106,34.43958
20oct2005,.78125,1.096029,94.00812,42.22321,46.94152
21oct2005,.39375,.678535,62.02554,70.10826,49.29486
22oct2005,.55625,.8318781,309.7148,10.49386,24.30456
23oct2005,.45,.8468977,335.6092,34.21408,34.59366
24oct2005,.2708333,.6234354,342.9203,88.01681,61.11269
25oct2005,.3086956,.6878651,347.3267,76.60938,55.69484
26oct2005,.4270833,.8015318,330.9297,15.03013,30.85382
27oct2005,.7791667,1.158584,22.97491,6.952499,16.58786
28oct2005,1.375,1.659785,126.8021,2.591611,6.079109
29oct2005,1.154167,1.429795,204.5932,21.58864,34.59044
30oct2005,.7333333,1.036206,208.4043,67.3877,53.10632
31oct2005,.8565217,1.144486,240.284,12.31453,29.24064
01nov2005,.8125,1.019091,258.9538,12.69172,26.05928
02nov2005,.8958333,1.068316,209.2711,53.58324,45.92184
03nov2005,.8,.9774518,205.4746,89.65508,62.12585
04nov2005,1.0875,1.234958,233.8913,35.42746,37.55624
05nov2005,.7416667,.8799673,126.0946,13.29495,19.64367
06nov2005,.6354167,.8597363,283.6137,84.7175,49.46121
07nov2005,1.0125,1.192524,205.0003,41.71376,42.87069
08nov2005,1.141667,1.318871,111.8956,12.30252,21.19567
